name, score,
image_2.png, 34.91776398051604,
image_7.png, 33.6674052440883,
image_4.png, 30.359239942232254,
image_5.png, 36.73175808422614,
image_3.png, 35.303509095028254,
image_8.png, 30.724798341069572,
image_6.png, 39.44761068609145,
image_1.png, 26.11224301765789,
